customer_id,total_revenue,total_orders,total_units,average_order_value,first_purchase,last_purchase
15348,158.04,1,84,158.04,2011-09-28T13:17:00Z,2011-09-28T13:17:00Z
15349,463.90999999999997,2,321,231.95499999999998,2011-06-05T15:46:00Z,2011-07-04T16:06:00Z
15350,115.65,1,51,115.65,2010-12-01T13:33:00Z,2010-12-01T13:33:00Z
15351,1934.66,7,742,276.38,2010-12-05T11:49:00Z,2011-11-27T12:52:00Z
15353,770.12,2,341,385.06,2010-12-07T11:49:00Z,2011-03-30T12:15:00Z
15355,277.05,2,45,138.525,2011-10-17T15:22:00Z,2011-11-10T13:44:00Z
15356,2718.03,10,1643,271.803,2010-12-06T14:05:00Z,2011-11-08T13:11:00Z
15358,8347.2,22,7050,379.41818181818184,2010-12-09T10:04:00Z,2011-12-05T09:04:00Z
15360,427.93,1,223,427.93,2011-10-31T09:35:00Z,2011-10-31T09:35:00Z
15361,418.92,1,336,418.92,2010-12-13T09:52:00Z,2010-12-13T09:52:00Z
15363,326,1,144,326,2010-12-02T12:28:00Z,2010-12-02T12:28:00Z
15364,913.19,2,493,456.595,2011-03-30T13:39:00Z,2011-09-05T09:46:00Z
15365,2314.32,7,1084,330.6171428571429,2011-01-28T13:08:00Z,2011-11-14T08:29:00Z
15366,602.51,2,621,301.255,2010-12-16T15:59:00Z,2011-09-25T15:01:00Z
15367,1877.59,4,1057,469.3975,2011-03-09T13:53:00Z,2011-10-13T14:13:00Z
15368,446.94000000000005,1,230,446.94000000000005,2011-11-18T14:42:00Z,2011-11-18T14:42:00Z
15370,2386.05,7,830,340.86428571428576,2011-01-11T11:32:00Z,2011-10-30T10:58:00Z
15372,2007.3999999999999,1,2924,2007.3999999999999,2011-07-25T16:39:00Z,2011-07-25T16:39:00Z
15373,2415.91,12,500,201.32583333333332,2010-12-03T14:40:00Z,2011-12-01T15:05:00Z
15374,168,1,126,168,2011-08-03T09:59:00Z,2011-08-03T09:59:00Z
15376,1221.56,3,615,407.18666666666667,2011-05-01T13:45:00Z,2011-10-30T15:04:00Z
15379,3703.29,7,2305,529.0414285714286,2010-12-16T13:02:00Z,2011-06-23T13:13:00Z
15380,1690.2600000000002,5,376,338.052,2010-12-09T15:01:00Z,2011-12-01T12:13:00Z
15381,596.85,2,171,298.425,2011-03-16T13:44:00Z,2011-05-10T11:55:00Z
15382,5955.71,6,4012,992.6183333333333,2011-02-17T12:01:00Z,2011-11-25T10:58:00Z
15384,642.41,2,596,321.205,2010-12-15T11:34:00Z,2011-06-23T10:57:00Z
15385,316.88,1,161,316.88,2011-10-30T15:11:00Z,2011-10-30T15:11:00Z
15386,394.14,1,446,394.14,2011-06-06T13:47:00Z,2011-06-06T13:47:00Z
15388,140.54,1,88,140.54,2011-03-14T13:53:00Z,2011-03-14T13:53:00Z
15389,500,1,400,500,2011-06-20T16:18:00Z,2011-06-20T16:18:00Z
15392,1535.53,4,1277,383.8825,2010-12-14T15:50:00Z,2011-12-05T11:01:00Z
15393,231.86,2,150,115.93,2011-03-03T16:58:00Z,2011-11-23T16:48:00Z
15394,2183.54,4,910,545.885,2010-12-16T12:46:00Z,2011-11-30T11:49:00Z
15395,107.45,1,17,107.45,2011-01-18T12:40:00Z,2011-01-18T12:40:00Z
15396,288.18,1,122,288.18,2011-08-19T10:56:00Z,2011-08-19T10:56:00Z
15397,94,1,20,94,2011-02-23T09:25:00Z,2011-02-23T09:25:00Z
15398,1345.53,2,769,672.765,2011-09-22T14:56:00Z,2011-11-23T16:47:00Z
15399,815.77,3,611,271.92333333333335,2011-09-21T15:57:00Z,2011-12-08T13:04:00Z
15400,716.2,5,390,143.24,2011-03-06T11:27:00Z,2011-09-08T13:57:00Z
15402,626.77,2,694,313.385,2011-05-27T13:32:00Z,2011-07-14T12:17:00Z
15405,349.1,1,193,349.1,2011-06-03T14:44:00Z,2011-06-03T14:44:00Z
15406,510.71000000000004,2,254,255.35500000000002,2011-02-11T16:19:00Z,2011-11-08T13:22:00Z
15407,1046.74,4,552,261.685,2011-02-07T13:18:00Z,2011-11-06T11:55:00Z
15408,267.18,1,106,267.18,2011-03-20T15:02:00Z,2011-03-20T15:02:00Z
15410,3450.84,8,1200,431.355,2011-03-23T10:15:00Z,2011-09-16T14:47:00Z
15411,1348.93,4,529,337.2325,2011-06-10T12:30:00Z,2011-11-13T15:19:00Z
15412,190.53,1,108,190.53,2011-06-21T15:24:00Z,2011-06-21T15:24:00Z
15414,774.9000000000001,3,443,258.3,2011-04-11T13:45:00Z,2011-11-30T09:50:00Z
15415,559.61,1,551,559.61,2011-01-30T14:13:00Z,2011-01-30T14:13:00Z
15416,3984.32,4,2090,996.08,2011-03-02T08:41:00Z,2011-10-06T09:38:00Z
15417,508.8,1,284,508.8,2011-09-15T15:26:00Z,2011-09-15T15:26:00Z
15419,135.85999999999999,1,230,135.85999999999999,2011-11-15T09:23:00Z,2011-11-15T09:23:00Z
15421,950.36,4,500,237.59,2011-02-02T14:36:00Z,2011-10-12T09:20:00Z
15422,97.7,2,38,48.85,2011-01-20T14:17:00Z,2011-01-20T16:17:00Z
15423,43.5,1,101,43.5,2011-11-01T14:01:00Z,2011-11-01T14:01:00Z
15424,383.34,2,554,191.67,2011-03-30T13:00:00Z,2011-03-30T13:02:00Z
15426,1404.07,5,656,280.81399999999996,2010-12-05T13:55:00Z,2011-11-20T15:36:00Z
15427,1430.54,3,967,476.84666666666664,2011-10-23T14:47:00Z,2011-11-06T14:29:00Z
15428,93.78,1,102,93.78,2011-11-24T16:54:00Z,2011-11-24T16:54:00Z
15429,397.35,2,380,198.675,2011-09-25T13:42:00Z,2011-11-13T12:28:00Z
15432,171.19,1,65,171.19,2011-11-16T16:30:00Z,2011-11-16T16:30:00Z
15433,533.3,2,534,266.65,2011-03-17T14:12:00Z,2011-05-10T10:45:00Z
15434,1041.48,5,647,208.296,2011-05-23T14:18:00Z,2011-12-01T13:33:00Z
15435,149.29,1,54,149.29,2011-11-17T16:39:00Z,2011-11-17T16:39:00Z
15436,1067.75,3,574,355.9166666666667,2011-04-19T16:52:00Z,2011-11-27T16:05:00Z
15437,200.16,1,79,200.16,2011-03-22T13:11:00Z,2011-03-22T13:11:00Z
15438,156.58,1,59,156.58,2011-07-31T14:19:00Z,2011-07-31T14:19:00Z
15440,383.68,3,197,127.89333333333333,2011-05-15T11:30:00Z,2011-10-16T12:16:00Z
15442,594,1,120,594,2011-04-05T12:24:00Z,2011-04-05T12:24:00Z
15443,3213.59,7,1639,459.0842857142857,2011-01-23T13:25:00Z,2011-12-08T10:40:00Z
15444,1411.21,2,759,705.605,2011-10-30T16:12:00Z,2011-11-30T17:37:00Z
15445,113.5,1,58,113.5,2011-03-20T15:06:00Z,2011-03-20T15:06:00Z
15447,155.17,1,85,155.17,2011-01-13T11:26:00Z,2011-01-13T11:26:00Z
15448,494.64,1,232,494.64,2011-01-31T10:42:00Z,2011-01-31T10:42:00Z
15449,974.52,3,812,324.84,2011-03-23T10:43:00Z,2011-11-13T15:02:00Z
15450,429.84,1,376,429.84,2011-11-09T17:11:00Z,2011-11-09T17:11:00Z
15452,528.48,3,280,176.16,2011-03-20T15:21:00Z,2011-11-10T12:13:00Z
15453,1371.77,7,837,195.96714285714285,2011-06-05T12:37:00Z,2011-12-08T10:59:00Z
15454,179.1,1,86,179.1,2010-12-12T14:21:00Z,2010-12-12T14:21:00Z
15456,434.59000000000003,3,633,144.86333333333334,2010-12-15T15:34:00Z,2011-03-01T13:51:00Z
15457,237.07,1,132,237.07,2011-03-22T15:31:00Z,2011-03-22T15:31:00Z
15458,161.64,1,156,161.64,2011-11-14T13:08:00Z,2011-11-14T13:08:00Z
15460,214.26,1,107,214.26,2010-12-20T16:08:00Z,2010-12-20T16:08:00Z
15462,234.6,3,172,78.2,2011-06-05T15:36:00Z,2011-09-06T13:11:00Z
15463,126.14,1,106,126.14,2011-11-10T12:57:00Z,2011-11-10T12:57:00Z
15464,1044.65,1,348,1044.65,2011-01-05T15:56:00Z,2011-01-05T15:56:00Z
15465,7354.62,18,1257,408.59,2010-12-05T10:12:00Z,2011-11-20T10:11:00Z
15466,334.53,1,246,334.53,2011-09-15T14:08:00Z,2011-09-15T14:08:00Z
15467,524.88,3,310,174.96,2011-07-10T14:42:00Z,2011-11-30T14:17:00Z
15468,467.51,2,155,233.755,2011-10-19T13:38:00Z,2011-10-19T13:49:00Z
15469,538.55,2,153,269.275,2011-08-11T16:54:00Z,2011-10-20T16:21:00Z
15471,454.48,1,256,454.48,2011-12-07T14:12:00Z,2011-12-07T14:12:00Z
15472,371.56,1,251,371.56,2011-08-18T15:17:00Z,2011-08-18T15:17:00Z
15473,1771.2,7,672,253.02857142857144,2011-10-10T11:12:00Z,2011-11-25T15:15:00Z
15475,454.11,1,319,454.11,2011-09-23T15:20:00Z,2011-09-23T15:20:00Z
15478,1399.92,2,575,699.96,2011-10-14T11:09:00Z,2011-10-30T14:19:00Z
15480,905.5,1,303,905.5,2011-08-15T14:32:00Z,2011-08-15T14:32:00Z
15482,10879.76,12,5004,906.6466666666666,2010-12-16T10:08:00Z,2011-11-24T10:46:00Z
15483,225.26,4,291,56.315,2011-03-18T12:26:00Z,2011-07-01T13:07:00Z
15484,3590.41,4,3150,897.6025,2011-09-22T13:31:00Z,2011-12-08T15:03:00Z
15485,2564.5,3,1281,854.8333333333334,2010-12-01T13:23:00Z,2011-11-09T14:31:00Z
15488,91.32000000000001,1,73,91.32000000000001,2011-09-08T10:11:00Z,2011-09-08T10:11:00Z
15489,1134.28,3,608,378.0933333333333,2011-05-12T12:54:00Z,2011-11-17T08:53:00Z
15491,3100.09,6,1646,516.6816666666667,2011-04-18T10:04:00Z,2011-09-05T15:56:00Z
15492,659.4599999999999,2,483,329.72999999999996,2011-09-26T14:02:00Z,2011-11-11T14:53:00Z
15493,1953.41,5,551,390.682,2011-03-14T11:44:00Z,2011-11-07T12:04:00Z
15494,1280.58,2,1139,640.29,2011-08-10T15:29:00Z,2011-11-18T14:51:00Z
15497,1262.2,2,624,631.1,2011-01-24T10:01:00Z,2011-11-22T11:51:00Z
15498,13316.4,27,6105,493.2,2010-12-08T12:29:00Z,2011-12-07T12:48:00Z
15500,1131.56,4,572,282.89,2011-09-19T13:47:00Z,2011-12-01T13:47:00Z
15502,10384.93,12,4236,865.4108333333334,2010-12-05T15:40:00Z,2011-11-24T12:48:00Z
15503,141.04,1,70,141.04,2010-12-12T10:57:00Z,2010-12-12T10:57:00Z
15504,52.83,1,33,52.83,2011-09-19T13:45:00Z,2011-09-19T13:45:00Z
15505,3610.96,5,2390,722.192,2011-07-07T13:33:00Z,2011-10-18T07:56:00Z
15506,972.08,3,842,324.0266666666667,2011-07-24T11:45:00Z,2011-11-17T12:11:00Z
15507,475.86,1,160,475.86,2011-06-21T11:19:00Z,2011-06-21T11:19:00Z
15508,1000.27,6,440,166.71166666666667,2011-04-18T15:31:00Z,2011-06-03T15:43:00Z
15510,250,1,2,250,2011-01-13T12:10:00Z,2011-01-13T12:10:00Z
15511,900.53,5,269,180.106,2011-09-15T15:05:00Z,2011-11-28T09:43:00Z
15512,121,2,68,60.5,2010-12-15T12:01:00Z,2011-07-07T10:20:00Z
15513,14758.220000000001,19,5709,776.7484210526317,2010-12-01T11:22:00Z,2011-11-06T14:36:00Z
15514,4023.7200000000003,11,2098,365.7927272727273,2010-12-10T13:50:00Z,2011-11-27T14:40:00Z
15516,62.43,3,27,20.81,2011-10-24T11:33:00Z,2011-10-26T10:51:00Z
15517,267.03,1,293,267.03,2011-04-20T14:02:00Z,2011-04-20T14:02:00Z
15518,1921.55,8,1263,240.19375,2011-01-11T12:55:00Z,2011-10-06T13:05:00Z
15520,343.5,1,314,343.5,2011-12-08T10:58:00Z,2011-12-08T10:58:00Z
15521,3000.2,8,1836,375.025,2011-03-30T09:15:00Z,2011-10-30T13:42:00Z
15522,397.99,2,572,198.995,2011-09-13T12:26:00Z,2011-11-07T11:26:00Z
15523,412.01000000000005,1,132,412.01000000000005,2011-09-16T16:29:00Z,2011-09-16T16:29:00Z
15524,440,1,4,440,2011-11-15T12:09:00Z,2011-11-15T12:09:00Z
15525,734.37,3,387,244.79,2010-12-01T13:17:00Z,2011-12-07T14:43:00Z
15526,148.44,2,24,74.22,2011-11-06T15:01:00Z,2011-11-06T15:04:00Z
15527,2428.53,8,991,303.56625,2010-12-20T14:15:00Z,2011-11-21T12:17:00Z
15528,229.33,1,123,229.33,2011-03-30T16:14:00Z,2011-03-30T16:14:00Z
15529,3962.6,11,3455,360.23636363636365,2010-12-08T12:24:00Z,2011-11-17T11:29:00Z
15530,1497.31,4,938,374.3275,2011-04-07T11:16:00Z,2011-11-18T12:25:00Z
15531,1972.39,2,1085,986.195,2011-11-09T17:47:00Z,2011-12-01T18:43:00Z
15532,1564.73,4,515,391.1825,2010-12-16T16:45:00Z,2011-11-14T14:51:00Z
15533,807.5699999999999,3,289,269.19,2011-09-11T15:41:00Z,2011-11-20T15:35:00Z
15535,502.9,4,135,125.725,2011-01-16T12:35:00Z,2011-06-19T16:02:00Z
15537,110.92,1,29,110.92,2011-06-29T13:10:00Z,2011-06-29T13:10:00Z
15539,538.46,1,410,538.46,2011-12-02T13:36:00Z,2011-12-02T13:36:00Z
15540,213.3,1,200,213.3,2011-11-28T13:51:00Z,2011-11-28T13:51:00Z
15541,85.13000000000001,1,49,85.13000000000001,2011-08-17T14:58:00Z,2011-08-17T14:58:00Z
15543,127.86,1,86,127.86,2011-02-24T15:26:00Z,2011-02-24T15:26:00Z
15544,3546.71,9,3109,394.0788888888889,2010-12-02T12:47:00Z,2011-11-30T16:43:00Z
15545,288.97,2,162,144.485,2010-12-03T17:28:00Z,2011-10-16T13:24:00Z
15547,4910.6,14,3999,350.75714285714287,2010-12-12T13:26:00Z,2011-12-02T12:52:00Z
15549,1681.46,3,694,560.4866666666667,2011-01-27T15:38:00Z,2011-09-23T16:22:00Z
15550,575.63,4,295,143.9075,2011-02-11T12:49:00Z,2011-12-05T15:38:00Z
15551,436.06,1,218,436.06,2011-11-03T12:37:00Z,2011-11-03T12:37:00Z
15552,90.12,1,60,90.12,2011-05-06T14:47:00Z,2011-05-06T14:47:00Z
15553,428.93,1,449,428.93,2011-10-10T14:02:00Z,2011-10-10T14:02:00Z
15554,217.2,1,74,217.2,2011-03-07T09:00:00Z,2011-03-07T09:00:00Z
15555,4794.86,16,4427,299.67875,2010-12-05T14:45:00Z,2011-11-27T16:19:00Z
15556,279.77,1,236,279.77,2011-11-15T16:08:00Z,2011-11-15T16:08:00Z
15557,468.91,1,213,468.91,2011-11-11T12:46:00Z,2011-11-11T12:46:00Z
15561,800.59,4,267,200.1475,2011-05-08T11:38:00Z,2011-11-28T11:07:00Z
15562,134.55,1,39,134.55,2010-12-23T09:55:00Z,2010-12-23T09:55:00Z
15563,1400.44,4,1501,350.11,2010-12-16T11:27:00Z,2011-11-17T14:50:00Z
15565,173.16,2,60,86.58,2011-09-30T10:44:00Z,2011-10-20T14:33:00Z
15567,186.01,1,223,186.01,2011-11-21T10:48:00Z,2011-11-21T10:48:00Z
15568,758.29,3,461,252.76333333333332,2011-09-27T14:37:00Z,2011-12-07T11:27:00Z
15569,1375.71,5,666,275.142,2011-01-11T13:26:00Z,2011-08-28T10:15:00Z
15570,4148.82,12,2063,345.73499999999996,2010-12-05T12:57:00Z,2011-12-02T14:47:00Z
15571,650.4300000000001,4,264,162.60750000000002,2011-09-22T13:15:00Z,2011-11-28T10:02:00Z
15572,2533.42,7,1213,361.9171428571429,2011-03-06T14:44:00Z,2011-12-05T10:09:00Z
15573,591.1899999999999,2,355,295.59499999999997,2011-09-15T12:16:00Z,2011-11-08T11:38:00Z
15574,675.64,4,332,168.91,2010-12-02T15:46:00Z,2011-06-15T12:01:00Z
15576,921.37,1,394,921.37,2011-11-02T12:03:00Z,2011-11-02T12:03:00Z
15577,258.88,3,89,86.29333333333334,2011-02-07T13:32:00Z,2011-07-11T17:03:00Z
15578,127.10000000000001,1,52,127.10000000000001,2011-06-30T13:03:00Z,2011-06-30T13:03:00Z
15579,327.6,2,117,163.8,2011-01-30T12:09:00Z,2011-10-02T12:45:00Z
15581,3675.77,13,284,282.7515384615385,2010-12-08T14:38:00Z,2011-08-11T09:38:00Z
15582,682.9100000000001,3,453,227.63666666666668,2011-05-03T13:36:00Z,2011-11-15T09:55:00Z
15584,720.86,4,313,180.215,2011-06-30T16:39:00Z,2011-11-16T10:55:00Z
15585,455.3,1,320,455.3,2011-06-16T08:38:00Z,2011-06-16T08:38:00Z
15587,913.6800000000001,4,312,228.42000000000002,2010-12-23T09:59:00Z,2011-10-20T13:37:00Z
15589,478.53000000000003,3,243,159.51000000000002,2011-02-02T10:46:00Z,2011-03-29T09:54:00Z
15592,388.58,1,354,388.58,2011-10-24T08:59:00Z,2011-10-24T08:59:00Z
15593,199.8,1,60,199.8,2011-09-30T11:46:00Z,2011-09-30T11:46:00Z
15594,1771.78,5,983,354.356,2011-04-19T10:08:00Z,2011-11-24T08:53:00Z
15596,1406.59,5,561,281.318,2010-12-09T16:10:00Z,2011-08-31T10:55:00Z
15597,324.57,1,279,324.57,2011-11-04T13:26:00Z,2011-11-04T13:26:00Z
15598,240.68,1,160,240.68,2011-10-17T16:04:00Z,2011-10-17T16:04:00Z
15599,761.74,2,718,380.87,2011-05-19T13:05:00Z,2011-11-13T11:44:00Z
15601,6776.56,14,4983,484.04,2010-12-02T10:39:00Z,2011-11-28T15:15:00Z
15602,1297.8700000000001,9,1141,144.20777777777778,2010-12-06T15:35:00Z,2011-12-01T14:14:00Z
15603,48.480000000000004,1,96,48.480000000000004,2011-09-22T10:04:00Z,2011-09-22T10:04:00Z
15604,216.39,1,159,216.39,2011-10-18T14:47:00Z,2011-10-18T14:47:00Z
15605,1198.23,5,441,239.64600000000002,2010-12-01T13:38:00Z,2011-11-03T14:17:00Z
15606,2920.16,9,892,324.4622222222222,2011-01-19T12:07:00Z,2011-10-09T15:47:00Z
15607,104.76,1,202,104.76,2011-01-07T12:44:00Z,2011-01-07T12:44:00Z
15608,1093.68,4,714,273.42,2011-08-11T09:56:00Z,2011-11-11T13:20:00Z
15609,298.48,1,148,298.48,2011-06-08T13:00:00Z,2011-06-08T13:00:00Z
15610,112.46000000000001,1,66,112.46000000000001,2011-10-19T10:36:00Z,2011-10-19T10:36:00Z
15611,1591.45,13,504,122.41923076923078,2011-01-09T11:32:00Z,2011-11-30T12:36:00Z
15612,195.15,2,52,97.575,2011-10-09T12:49:00Z,2011-11-03T14:52:00Z
15615,10399.74,23,5508,452.1626086956522,2010-12-15T16:21:00Z,2011-11-29T14:42:00Z
15618,776.851,4,454,194.21275,2011-07-26T10:13:00Z,2011-11-07T08:34:00Z
15619,336.40000000000003,1,136,336.40000000000003,2011-11-29T08:14:00Z,2011-11-29T08:14:00Z
15620,1553.18,3,915,517.7266666666667,2010-12-16T14:34:00Z,2011-10-14T12:41:00Z
15621,1293.03,4,501,323.2575,2011-11-18T11:49:00Z,2011-12-05T14:01:00Z
15622,3709.56,9,1674,412.17333333333335,2011-03-02T13:42:00Z,2011-10-27T16:44:00Z
15623,301.03,1,125,301.03,2011-07-21T17:26:00Z,2011-07-21T17:26:00Z
15624,588.13,4,357,147.0325,2011-03-28T13:32:00Z,2011-08-15T11:38:00Z
15625,1534.26,4,1188,383.565,2011-04-18T14:01:00Z,2011-08-28T10:21:00Z
15626,675.8,2,766,337.9,2011-01-14T10:10:00Z,2011-09-26T10:03:00Z
15628,2870.2400000000002,9,1894,318.91555555555556,2010-12-08T09:51:00Z,2011-12-05T10:24:00Z
15630,1186.35,2,800,593.175,2011-05-19T10:16:00Z,2011-10-25T15:36:00Z
15632,3285.31,8,2109,410.66375,2011-03-10T08:29:00Z,2011-11-24T09:51:00Z
15634,243.55,1,99,243.55,2011-11-22T16:28:00Z,2011-11-22T16:28:00Z
15636,724.76,2,284,362.38,2011-03-02T14:50:00Z,2011-09-11T11:17:00Z
15637,223.36,1,128,223.36,2011-10-18T08:28:00Z,2011-10-18T08:28:00Z
15639,425.32,1,323,425.32,2011-07-28T14:30:00Z,2011-07-28T14:30:00Z
15640,12416.11,15,6572,827.7406666666667,2010-12-02T15:40:00Z,2011-12-05T14:35:00Z
15641,1887.2,4,1562,471.8,2010-12-15T14:45:00Z,2011-08-26T14:04:00Z
15643,664,3,246,221.33333333333334,2011-03-02T14:34:00Z,2011-06-01T07:38:00Z
15644,803.54,4,550,200.885,2011-03-23T15:37:00Z,2011-06-26T14:54:00Z
15645,612.01,1,256,612.01,2011-11-21T11:55:00Z,2011-11-21T11:55:00Z
15646,447.64000000000004,3,394,149.21333333333334,2010-12-02T16:59:00Z,2011-07-05T09:53:00Z
15648,639.5,2,218,319.75,2011-03-17T18:59:00Z,2011-05-19T15:53:00Z
15649,816,2,192,408,2010-12-07T10:06:00Z,2011-01-07T13:34:00Z
15651,646.3,3,479,215.4333333333333,2011-03-24T08:56:00Z,2011-11-03T08:41:00Z
15652,337.74,1,208,337.74,2011-09-09T14:22:00Z,2011-09-09T14:22:00Z
15653,877.4399999999999,2,1200,438.71999999999997,2011-08-16T09:50:00Z,2011-09-08T10:49:00Z
15654,922.5300000000001,2,475,461.26500000000004,2011-11-13T15:15:00Z,2011-11-30T13:08:00Z
15655,560.6700000000001,1,324,560.6700000000001,2011-04-10T15:25:00Z,2011-04-10T15:25:00Z
15656,748.5,4,343,187.125,2011-02-28T15:32:00Z,2011-10-25T14:56:00Z
15657,30,1,24,30,2011-11-17T12:19:00Z,2011-11-17T12:19:00Z
15658,1024.1,5,242,204.82,2010-12-02T10:53:00Z,2011-06-02T15:22:00Z
15659,306.45,1,111,306.45,2011-10-27T09:23:00Z,2011-10-27T09:23:00Z
15660,1600.86,9,1050,177.87333333333333,2010-12-09T09:49:00Z,2011-11-14T16:58:00Z
15661,309.8,2,236,154.9,2011-01-05T12:32:00Z,2011-01-26T13:56:00Z
15663,138.14,1,106,138.14,2011-08-25T15:50:00Z,2011-08-25T15:50:00Z
15664,386.43,1,157,386.43,2011-10-20T10:57:00Z,2011-10-20T10:57:00Z
15665,2222.21,2,1654,1111.105,2011-04-10T15:09:00Z,2011-06-24T14:57:00Z
15667,301.32,1,240,301.32,2011-10-31T10:56:00Z,2011-10-31T10:56:00Z
15668,76.32000000000001,1,72,76.32000000000001,2011-05-06T10:39:00Z,2011-05-06T10:39:00Z
15669,684.34,4,342,171.085,2011-03-21T09:13:00Z,2011-10-30T16:03:00Z
15670,173.05,1,91,173.05,2011-02-16T10:50:00Z,2011-02-16T10:50:00Z
15671,2657.13,7,1699,379.59000000000003,2011-03-14T09:37:00Z,2011-11-21T12:43:00Z
15673,2726.23,4,1451,681.5575,2011-01-16T16:25:00Z,2011-09-12T16:12:00Z
15674,2446.6,5,1275,489.32,2011-03-30T09:19:00Z,2011-09-27T15:17:00Z
15675,323.69,3,527,107.89666666666666,2011-03-04T14:21:00Z,2011-09-19T13:48:00Z
15676,3435.76,3,2252,1145.2533333333333,2011-03-01T10:19:00Z,2011-11-21T12:40:00Z
15677,657.23,1,319,657.23,2011-10-21T15:36:00Z,2011-10-21T15:36:00Z
15678,352.7,1,184,352.7,2011-10-18T09:25:00Z,2011-10-18T09:25:00Z
15679,781.28,4,1170,195.32,2011-06-10T08:24:00Z,2011-11-15T16:19:00Z
15680,1333.68,3,952,444.56,2010-12-08T14:43:00Z,2011-11-30T13:46:00Z
15681,1426.16,5,816,285.232,2011-03-04T13:46:00Z,2011-11-14T16:30:00Z
15683,193.75,1,131,193.75,2011-08-14T12:56:00Z,2011-08-14T12:56:00Z
15687,2993.1,9,1310,332.56666666666666,2011-01-13T15:13:00Z,2011-12-01T08:33:00Z
15689,254.1,2,84,127.05,2010-12-13T09:57:00Z,2011-08-12T09:37:00Z
15690,239.76,2,408,119.88,2011-08-31T11:40:00Z,2011-12-05T15:59:00Z
15691,136.8,1,72,136.8,2011-04-01T15:13:00Z,2011-04-01T15:13:00Z
15692,191.04,1,138,191.04,2011-11-11T14:12:00Z,2011-11-11T14:12:00Z
15694,6479.4,14,1677,462.8142857142857,2010-12-02T07:49:00Z,2011-12-09T09:44:00Z
15695,409.98,2,212,204.99,2011-03-18T08:31:00Z,2011-03-18T08:32:00Z
15696,2711.11,8,1015,338.88875,2011-01-17T11:24:00Z,2011-11-06T14:02:00Z
15699,309.65,1,113,309.65,2011-11-22T08:26:00Z,2011-11-22T08:26:00Z
15700,696.68,2,357,348.34,2011-06-19T15:36:00Z,2011-06-20T16:53:00Z
15701,1529,4,912,382.25,2011-08-21T12:36:00Z,2011-12-07T14:39:00Z
15703,211.5,1,66,211.5,2011-03-20T10:51:00Z,2011-03-20T10:51:00Z
15704,2293.62,4,1028,573.405,2011-05-08T12:42:00Z,2011-07-22T13:35:00Z
15705,143.1,1,62,143.1,2011-05-22T15:37:00Z,2011-05-22T15:37:00Z
15706,1060.56,4,321,265.14,2011-08-15T14:32:00Z,2011-10-07T10:09:00Z
15707,916.98,4,594,229.245,2011-09-14T14:19:00Z,2011-11-04T14:35:00Z
15708,3235.25,7,1217,462.17857142857144,2010-12-05T11:12:00Z,2011-10-30T10:54:00Z
15709,133.25,1,121,133.25,2011-03-01T10:38:00Z,2011-03-01T10:38:00Z
15712,1072.3600000000001,5,486,214.47200000000004,2011-02-25T11:32:00Z,2011-11-30T14:09:00Z
15713,356.7,2,150,178.35,2010-12-08T15:16:00Z,2011-07-19T13:34:00Z
15714,330.03000000000003,2,186,165.01500000000001,2011-09-23T11:25:00Z,2011-11-28T11:26:00Z
15716,1101.11,4,738,275.2775,2010-12-05T12:26:00Z,2011-07-17T11:59:00Z
15717,150.3,1,70,150.3,2011-04-19T13:21:00Z,2011-04-19T13:21:00Z
15719,5030.07,13,2718,386.92846153846153,2011-01-06T12:31:00Z,2011-11-07T12:29:00Z
15720,598.73,1,281,598.73,2011-11-15T14:48:00Z,2011-11-15T14:48:00Z
15721,471.40000000000003,1,388,471.40000000000003,2011-11-28T12:14:00Z,2011-11-28T12:14:00Z
15722,2211.21,5,1023,442.242,2011-02-22T12:24:00Z,2011-11-04T11:43:00Z
15723,190.70000000000002,1,73,190.70000000000002,2010-12-10T11:12:00Z,2010-12-10T11:12:00Z
15724,218.25,2,73,109.125,2011-02-28T10:40:00Z,2011-05-22T14:40:00Z
15725,415.25,1,221,415.25,2011-11-24T14:51:00Z,2011-11-24T14:51:00Z
15727,5159.06,7,3063,737.0085714285715,2010-12-15T15:47:00Z,2011-11-23T12:36:00Z
15729,85,1,28,85,2011-05-11T12:36:00Z,2011-05-11T12:36:00Z
15730,1120.88,3,689,373.6266666666667,2011-05-17T12:43:00Z,2011-10-05T12:31:00Z
15732,294.12,2,215,147.06,2010-12-02T15:00:00Z,2011-05-11T14:24:00Z
15733,162.3,1,62,162.3,2011-03-02T09:05:00Z,2011-03-02T09:05:00Z
15734,1339.45,2,346,669.725,2011-05-23T14:59:00Z,2011-08-17T10:50:00Z
15737,1188.1200000000001,8,597,148.51500000000001,2011-04-11T10:01:00Z,2011-11-25T11:21:00Z
15738,4812.42,16,2982,300.77625,2010-12-02T12:50:00Z,2011-11-21T08:26:00Z
15739,449.12,1,472,449.12,2011-10-04T13:42:00Z,2011-10-04T13:42:00Z
15740,154.88,1,152,154.88,2011-10-21T14:29:00Z,2011-10-21T14:29:00Z
15743,775.96,4,214,193.99,2011-06-08T10:14:00Z,2011-11-23T17:19:00Z
15744,34.8,1,120,34.8,2011-09-23T09:52:00Z,2011-09-23T09:52:00Z
15745,1094.59,4,421,273.6475,2011-04-17T13:04:00Z,2011-11-20T13:45:00Z
15746,196.88,1,178,196.88,2011-07-28T15:21:00Z,2011-07-28T15:21:00Z
